Pozo,Estado,Acuífero,Elev.Brocal,Latitud,Longitud,año,nivel_piezometrico,precip_mm,temp_C
142,Baja California Sur,LA PAZ,29.83,24.084519,-110.325344,2025,,,
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,1996,42.88,188.64,23.93
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,1997,42.86,270.67,24.02
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,1998,,337.99,23.9
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,1999,39.63,55.93,23.57
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,2000,43.39,82.23,23.72
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,2001,,316.65,23.32
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,2002,43.0,130.81,23.39
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,2003,,377.61,23.54
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,2004,,218.6,23.27
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,2005,41.85,175.53,23.24
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,2006,,197.03,24.06
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,2007,,180.56,23.37
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,2008,,184.97,23.83
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,2009,43.3,254.98,23.9
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,2010,43.2,111.93,23.15
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,2011,43.16,90.29,23.87
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,2012,43.44,348.92,23.82
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,2013,43.3,189.53,23.79
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,2014,,426.42,24.94
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,2015,,270.81,25.04
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,2016,,267.72,24.68
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,2017,,205.95,24.52
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,2018,,308.82,24.61
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,2019,,445.63,23.94
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,2020,,107.63,24.36
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,2021,,342.8,24.35
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,2022,,243.31,24.01
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,2023,,396.31,24.49
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,2024,,60.41,24.3
143,Baja California Sur,LA PAZ,36.27,24.030556,-110.356111,2025,,,
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,1996,28.12,188.64,23.93
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,1997,28.21,270.67,24.02
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,1998,,337.99,23.9
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,1999,28.02,55.93,23.57
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,2000,28.5,82.23,23.72
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,2001,,316.65,23.32
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,2002,27.18,130.81,23.39
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,2003,,377.61,23.54
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,2004,29.5,218.6,23.27
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,2005,27.44,175.53,23.24
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,2006,,197.03,24.06
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,2007,,180.56,23.37
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,2008,,184.97,23.83
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,2009,,254.98,23.9
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,2010,,111.93,23.15
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,2011,,90.29,23.87
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,2012,,348.92,23.82
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,2013,,189.53,23.79
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,2014,32.75,426.42,24.94
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,2015,,270.81,25.04
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,2016,25.49,267.72,24.68
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,2017,,205.95,24.52
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,2018,,308.82,24.61
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,2019,,445.63,23.94
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,2020,,107.63,24.36
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,2021,,342.8,24.35
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,2022,,243.31,24.01
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,2023,,396.31,24.49
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,2024,,60.41,24.3
145-R,Baja California Sur,LA PAZ,21.59,24.080753,-110.333206,2025,,,
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,1996,,188.64,23.93
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,1997,19.8,270.67,24.02
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,1998,,337.99,23.9
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,1999,20.27,55.93,23.57
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,2000,20.61,82.23,23.72
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,2001,,316.65,23.32
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,2002,20.36,130.81,23.39
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,2003,,377.61,23.54
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,2004,19.49,218.6,23.27
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,2005,19.22,175.53,23.24
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,2006,,197.03,24.06
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,2007,,180.56,23.37
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,2008,,184.97,23.83
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,2009,20.9,254.98,23.9
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,2010,20.08,111.93,23.15
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,2011,20.8,90.29,23.87
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,2012,,348.92,23.82
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,2013,20.9,189.53,23.79
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,2014,,426.42,24.94
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,2015,,270.81,25.04
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,2016,21.21,267.72,24.68
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,2017,,205.95,24.52
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,2018,,308.82,24.61
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,2019,,445.63,23.94
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,2020,,107.63,24.36
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,2021,,342.8,24.35
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,2022,,243.31,24.01
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,2023,,396.31,24.49
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,2024,,60.41,24.3
146,Baja California Sur,LA PAZ,16.0,24.081944,-110.343889,2025,,,
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,1996,44.19,188.64,23.93
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,1997,44.44,270.67,24.02
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,1998,,337.99,23.9
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,1999,44.23,55.93,23.57
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,2000,45.0,82.23,23.72
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,2001,,316.65,23.32
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,2002,45.3,130.81,23.39
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,2003,45.57,377.61,23.54
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,2004,44.97,218.6,23.27
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,2005,40.88,175.53,23.24
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,2006,49.6,197.03,24.06
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,2007,45.29,180.56,23.37
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,2008,45.32,184.97,23.83
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,2009,45.54,254.98,23.9
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,2010,44.2,111.93,23.15
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,2011,46.42,90.29,23.87
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,2012,46.72,348.92,23.82
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,2013,45.54,189.53,23.79
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,2014,46.97,426.42,24.94
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,2015,,270.81,25.04
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,2016,47.16,267.72,24.68
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,2017,,205.95,24.52
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,2018,,308.82,24.61
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,2019,,445.63,23.94
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,2020,,107.63,24.36
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,2021,,342.8,24.35
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,2022,57.99,243.31,24.01
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,2023,,396.31,24.49
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,2024,,60.41,24.3
151,Baja California Sur,LA PAZ,38.0,24.055,-110.333056,2025,,,
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,1996,29.77,188.64,23.93
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,1997,,270.67,24.02
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,1998,,337.99,23.9
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,1999,30.97,55.93,23.57
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,2000,31.13,82.23,23.72
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,2001,,316.65,23.32
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,2002,,130.81,23.39
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,2003,,377.61,23.54
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,2004,,218.6,23.27
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,2005,,175.53,23.24
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,2006,30.8,197.03,24.06
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,2007,31.3,180.56,23.37
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,2008,,184.97,23.83
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,2009,,254.98,23.9
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,2010,31.42,111.93,23.15
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,2011,,90.29,23.87
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,2012,32.68,348.92,23.82
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,2013,,189.53,23.79
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,2014,32.98,426.42,24.94
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,2015,,270.81,25.04
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,2016,,267.72,24.68
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,2017,,205.95,24.52
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,2018,,308.82,24.61
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,2019,,445.63,23.94
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,2020,,107.63,24.36
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,2021,,342.8,24.35
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,2022,,243.31,24.01
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,2023,,396.31,24.49
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,2024,,60.41,24.3
152,Baja California Sur,LA PAZ,25.0,24.057222,-110.343333,2025,,,
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,1996,27.14,188.64,23.93
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,1997,,270.67,24.02
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,1998,,337.99,23.9
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,1999,,55.93,23.57
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,2000,28.18,82.23,23.72
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,2001,28.0,316.65,23.32
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,2002,,130.81,23.39
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,2003,,377.61,23.54
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,2004,28.2,218.6,23.27
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,2005,32.15,175.53,23.24
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,2006,29.6,197.03,24.06
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,2007,,180.56,23.37
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,2008,,184.97,23.83
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,2009,,254.98,23.9
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,2010,29.04,111.93,23.15
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,2011,29.43,90.29,23.87
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,2012,,348.92,23.82
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,2013,,189.53,23.79
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,2014,,426.42,24.94
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,2015,,270.81,25.04
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,2016,30.04,267.72,24.68
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,2017,,205.95,24.52
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,2018,,308.82,24.61
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,2019,,445.63,23.94
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,2020,,107.63,24.36
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,2021,,342.8,24.35
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,2022,,243.31,24.01
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,2023,,396.31,24.49
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,2024,,60.41,24.3
153,Baja California Sur,LA PAZ,21.09,24.058889,-110.3475,2025,,,
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,1996,59.57,188.64,23.93
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,1997,60.5,270.67,24.02
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,1998,,337.99,23.9
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,1999,59.71,55.93,23.57
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,2000,60.26,82.23,23.72
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,2001,,316.65,23.32
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,2002,42.2,130.81,23.39
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,2003,60.59,377.61,23.54
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,2004,64.72,218.6,23.27
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,2005,58.6,175.53,23.24
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,2006,60.0,197.03,24.06
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,2007,59.88,180.56,23.37
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,2008,59.5,184.97,23.83
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,2009,,254.98,23.9
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,2010,60.53,111.93,23.15
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,2011,62.62,90.29,23.87
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,2012,,348.92,23.82
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,2013,,189.53,23.79
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,2014,,426.42,24.94
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,2015,,270.81,25.04
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,2016,,267.72,24.68
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,2017,,205.95,24.52
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,2018,,308.82,24.61
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,2019,,445.63,23.94
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,2020,,107.63,24.36
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,2021,,342.8,24.35
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,2022,76.28,243.31,24.01
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,2023,,396.31,24.49
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,2024,,60.41,24.3
164,Baja California Sur,LA PAZ,51.0,24.061136,-110.320028,2025,,,
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,1996,59.98,188.64,23.93
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,1997,59.98,270.67,24.02
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,1998,,337.99,23.9
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,1999,58.85,55.93,23.57
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,2000,58.91,82.23,23.72
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,2001,58.86,316.65,23.32
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,2002,59.2,130.81,23.39
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,2003,59.25,377.61,23.54
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,2004,64.1,218.6,23.27
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,2005,59.04,175.53,23.24
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,2006,60.3,197.03,24.06
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,2007,59.54,180.56,23.37
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,2008,59.76,184.97,23.83
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,2009,59.89,254.98,23.9
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,2010,60.36,111.93,23.15
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,2011,62.84,90.29,23.87
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,2012,61.27,348.92,23.82
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,2013,59.89,189.53,23.79
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,2014,61.12,426.42,24.94
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,2015,,270.81,25.04
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,2016,61.5,267.72,24.68
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,2017,,205.95,24.52
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,2018,,308.82,24.61
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,2019,,445.63,23.94
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,2020,,107.63,24.36
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,2021,,342.8,24.35
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,2022,,243.31,24.01
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,2023,,396.31,24.49
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,2024,,60.41,24.3
166,Baja California Sur,LA PAZ,50.0,24.0477,-110.32655,2025,,,
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,1996,46.14,188.64,23.93
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,1997,46.9,270.67,24.02
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,1998,,337.99,23.9
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,1999,46.25,55.93,23.57
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,2000,47.39,82.23,23.72
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,2001,,316.65,23.32
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,2002,47.32,130.81,23.39
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,2003,47.62,377.61,23.54
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,2004,47.38,218.6,23.27
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,2005,47.4,175.53,23.24
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,2006,47.58,197.03,24.06
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,2007,47.88,180.56,23.37
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,2008,47.58,184.97,23.83
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,2009,48.0,254.98,23.9
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,2010,48.45,111.93,23.15
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,2011,49.1,90.29,23.87
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,2012,49.42,348.92,23.82
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,2013,48.0,189.53,23.79
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,2014,45.52,426.42,24.94
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,2015,,270.81,25.04
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,2016,,267.72,24.68
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,2017,,205.95,24.52
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,2018,,308.82,24.61
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,2019,,445.63,23.94
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,2020,,107.63,24.36
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,2021,,342.8,24.35
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,2022,,243.31,24.01
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,2023,,396.31,24.49
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,2024,,60.41,24.3
167-R,Baja California Sur,LA PAZ,42.0,24.0489,-110.334369,2025,,,
171-A,Baja California Sur,LA PAZ,13.0,24.088333,-110.350833,1996,,188.64,23.93
171-A,Baja California Sur,LA PAZ,13.0,24.088333,-110.350833,1997,15.26,270.67,24.02
